country,threshold,driver,year,tc_loss_ha
Serbia,30,Permanent agriculture,2016,80
Serbia,30,Permanent agriculture,2017,94
Serbia,30,Permanent agriculture,2018,187
Serbia,30,Permanent agriculture,2019,55
Serbia,30,Permanent agriculture,2020,49
Serbia,30,Permanent agriculture,2021,16
Serbia,30,Permanent agriculture,2022,34
Serbia,30,Permanent agriculture,2023,26
Serbia,30,Permanent agriculture,2024,21
Serbia,30,Settlements & Infrastructure,2001,21
Serbia,30,Settlements & Infrastructure,2002,10
Serbia,30,Settlements & Infrastructure,2003,8
Serbia,30,Settlements & Infrastructure,2004,36
Serbia,30,Settlements & Infrastructure,2005,31
Serbia,30,Settlements & Infrastructure,2006,27
Serbia,30,Settlements & Infrastructure,2007,39
Serbia,30,Settlements & Infrastructure,2008,66
Serbia,30,Settlements & Infrastructure,2009,50
Serbia,30,Settlements & Infrastructure,2010,32
Serbia,30,Settlements & Infrastructure,2011,55
Serbia,30,Settlements & Infrastructure,2012,44
Serbia,30,Settlements & Infrastructure,2013,46
Serbia,30,Settlements & Infrastructure,2014,148
Serbia,30,Settlements & Infrastructure,2015,67
Serbia,30,Settlements & Infrastructure,2016,70
Serbia,30,Settlements & Infrastructure,2017,53
Serbia,30,Settlements & Infrastructure,2018,89
Serbia,30,Settlements & Infrastructure,2019,87
Serbia,30,Settlements & Infrastructure,2020,99
Serbia,30,Settlements & Infrastructure,2021,68
Serbia,30,Settlements & Infrastructure,2022,95
Serbia,30,Settlements & Infrastructure,2023,172
Serbia,30,Settlements & Infrastructure,2024,98
Serbia,30,Wildfire,2001,59
Serbia,30,Wildfire,2002,23
Serbia,30,Wildfire,2003,13
Serbia,30,Wildfire,2004,60
Serbia,30,Wildfire,2005,9
Serbia,30,Wildfire,2006,16
Serbia,30,Wildfire,2007,216
Serbia,30,Wildfire,2008,198
Serbia,30,Wildfire,2009,22
Serbia,30,Wildfire,2010,11
Serbia,30,Wildfire,2011,20
Serbia,30,Wildfire,2012,373
Serbia,30,Wildfire,2013,596
Serbia,30,Wildfire,2014,301
Serbia,30,Wildfire,2015,25
Serbia,30,Wildfire,2016,213
Serbia,30,Wildfire,2017,66
Serbia,30,Wildfire,2018,116
Serbia,30,Wildfire,2019,20
Serbia,30,Wildfire,2020,72
Serbia,30,Wildfire,2021,108
Serbia,30,Wildfire,2022,176
Serbia,30,Wildfire,2023,46
Serbia,30,Wildfire,2024,86
South Sudan,30,Hard commodities,2001,23
South Sudan,30,Hard commodities,2002,11
South Sudan,30,Hard commodities,2003,4
South Sudan,30,Hard commodities,2004,7
South Sudan,30,Hard commodities,2005,3
South Sudan,30,Hard commodities,2006,10
South Sudan,30,Hard commodities,2007,2
South Sudan,30,Hard commodities,2008,1
South Sudan,30,Hard commodities,2009,13
South Sudan,30,Hard commodities,2010,0
South Sudan,30,Hard commodities,2011,5
South Sudan,30,Hard commodities,2012,28
South Sudan,30,Hard commodities,2013,0
South Sudan,30,Hard commodities,2014,0
South Sudan,30,Hard commodities,2015,0
South Sudan,30,Hard commodities,2016,0
South Sudan,30,Hard commodities,2017,2
South Sudan,30,Hard commodities,2018,0
South Sudan,30,Hard commodities,2019,0
South Sudan,30,Hard commodities,2020,0
South Sudan,30,Hard commodities,2021,1
South Sudan,30,Hard commodities,2023,2
South Sudan,30,Hard commodities,2024,5
South Sudan,30,Logging,2001,5
South Sudan,30,Logging,2002,5
South Sudan,30,Logging,2003,14
South Sudan,30,Logging,2004,30
South Sudan,30,Logging,2005,14
South Sudan,30,Logging,2006,11
South Sudan,30,Logging,2007,27
South Sudan,30,Logging,2008,22
South Sudan,30,Logging,2009,11
South Sudan,30,Logging,2010,21
South Sudan,30,Logging,2011,35
South Sudan,30,Logging,2012,24
South Sudan,30,Logging,2013,43
South Sudan,30,Logging,2014,54
South Sudan,30,Logging,2015,1
South Sudan,30,Logging,2016,7
South Sudan,30,Logging,2017,12
South Sudan,30,Logging,2018,32
South Sudan,30,Logging,2019,33
South Sudan,30,Logging,2020,7
South Sudan,30,Logging,2021,15
South Sudan,30,Logging,2022,9
South Sudan,30,Logging,2023,4
South Sudan,30,Logging,2024,1
South Sudan,30,Other natural disturbances,2001,206
South Sudan,30,Other natural disturbances,2002,833
South Sudan,30,Other natural disturbances,2003,118
South Sudan,30,Other natural disturbances,2004,352
South Sudan,30,Other natural disturbances,2005,415
South Sudan,30,Other natural disturbances,2006,374
South Sudan,30,Other natural disturbances,2007,158
South Sudan,30,Other natural disturbances,2008,322
South Sudan,30,Other natural disturbances,2009,1067
South Sudan,30,Other natural disturbances,2010,43
South Sudan,30,Other natural disturbances,2011,420
South Sudan,30,Other natural disturbances,2012,247
South Sudan,30,Other natural disturbances,2013,198
South Sudan,30,Other natural disturbances,2014,115
South Sudan,30,Other natural disturbances,2015,22
South Sudan,30,Other natural disturbances,2016,2
South Sudan,30,Other natural disturbances,2017,5
South Sudan,30,Other natural disturbances,2018,4
South Sudan,30,Other natural disturbances,2019,5
South Sudan,30,Other natural disturbances,2020,17
South Sudan,30,Other natural disturbances,2021,8
South Sudan,30,Other natural disturbances,2022,0
South Sudan,30,Other natural disturbances,2023,5
South Sudan,30,Other natural disturbances,2024,3
South Sudan,30,Permanent agriculture,2001,2596
South Sudan,30,Permanent agriculture,2002,4206
South Sudan,30,Permanent agriculture,2003,1251
South Sudan,30,Permanent agriculture,2004,6029
South Sudan,30,Permanent agriculture,2005,6145
South Sudan,30,Permanent agriculture,2006,4918
South Sudan,30,Permanent agriculture,2007,5279
South Sudan,30,Permanent agriculture,2008,4968
South Sudan,30,Permanent agriculture,2009,4336
South Sudan,30,Permanent agriculture,2010,2526
South Sudan,30,Permanent agriculture,2011,5175
South Sudan,30,Permanent agriculture,2012,3858
South Sudan,30,Permanent agriculture,2013,2225
South Sudan,30,Permanent agriculture,2014,2956
South Sudan,30,Permanent agriculture,2015,1313
South Sudan,30,Permanent agriculture,2016,2062
South Sudan,30,Permanent agriculture,2017,3623
South Sudan,30,Permanent agriculture,2018,1211
South Sudan,30,Permanent agriculture,2019,2294
South Sudan,30,Permanent agriculture,2020,1062
South Sudan,30,Permanent agriculture,2021,1372
South Sudan,30,Permanent agriculture,2022,1722
South Sudan,30,Permanent agriculture,2023,3232
South Sudan,30,Permanent agriculture,2024,2789
South Sudan,30,Settlements & Infrastructure,2001,113
South Sudan,30,Settlements & Infrastructure,2002,391
South Sudan,30,Settlements & Infrastructure,2003,20
South Sudan,30,Settlements & Infrastructure,2004,280
South Sudan,30,Settlements & Infrastructure,2005,462
South Sudan,30,Settlements & Infrastructure,2006,371
South Sudan,30,Settlements & Infrastructure,2007,738
South Sudan,30,Settlements & Infrastructure,2008,983
South Sudan,30,Settlements & Infrastructure,2009,433
South Sudan,30,Settlements & Infrastructure,2010,212
South Sudan,30,Settlements & Infrastructure,2011,808
South Sudan,30,Settlements & Infrastructure,2012,190
South Sudan,30,Settlements & Infrastructure,2013,73
South Sudan,30,Settlements & Infrastructure,2014,55
South Sudan,30,Settlements & Infrastructure,2015,12
South Sudan,30,Settlements & Infrastructure,2016,13
South Sudan,30,Settlements & Infrastructure,2017,14
South Sudan,30,Settlements & Infrastructure,2018,8
South Sudan,30,Settlements & Infrastructure,2019,5
South Sudan,30,Settlements & Infrastructure,2020,7
South Sudan,30,Settlements & Infrastructure,2021,11
South Sudan,30,Settlements & Infrastructure,2022,28
South Sudan,30,Settlements & Infrastructure,2023,48
South Sudan,30,Settlements & Infrastructure,2024,25
South Sudan,30,Shifting cultivation,2001,1341
South Sudan,30,Shifting cultivation,2002,1871
South Sudan,30,Shifting cultivation,2003,395
South Sudan,30,Shifting cultivation,2004,3019
South Sudan,30,Shifting cultivation,2005,2999
South Sudan,30,Shifting cultivation,2006,2694
South Sudan,30,Shifting cultivation,2007,2743
South Sudan,30,Shifting cultivation,2008,2252
South Sudan,30,Shifting cultivation,2009,1763
South Sudan,30,Shifting cultivation,2010,850
South Sudan,30,Shifting cultivation,2011,2165
South Sudan,30,Shifting cultivation,2012,1755
South Sudan,30,Shifting cultivation,2013,1584
South Sudan,30,Shifting cultivation,2014,2850
South Sudan,30,Shifting cultivation,2015,1069
South Sudan,30,Shifting cultivation,2016,1945
South Sudan,30,Shifting cultivation,2017,3152
South Sudan,30,Shifting cultivation,2018,1349
South Sudan,30,Shifting cultivation,2019,1366
South Sudan,30,Shifting cultivation,2020,1183
South Sudan,30,Shifting cultivation,2021,1331
South Sudan,30,Shifting cultivation,2022,1647
South Sudan,30,Shifting cultivation,2023,2755
South Sudan,30,Shifting cultivation,2024,2648
South Sudan,30,Wildfire,2001,2
South Sudan,30,Wildfire,2002,13
South Sudan,30,Wildfire,2003,4
South Sudan,30,Wildfire,2004,11
South Sudan,30,Wildfire,2005,20
South Sudan,30,Wildfire,2006,7
South Sudan,30,Wildfire,2007,23
South Sudan,30,Wildfire,2008,5
South Sudan,30,Wildfire,2009,3
South Sudan,30,Wildfire,2010,5
South Sudan,30,Wildfire,2011,23
South Sudan,30,Wildfire,2012,31
South Sudan,30,Wildfire,2013,32
South Sudan,30,Wildfire,2014,32
South Sudan,30,Wildfire,2015,0
South Sudan,30,Wildfire,2016,1
South Sudan,30,Wildfire,2017,2
South Sudan,30,Wildfire,2018,3
South Sudan,30,Wildfire,2019,5
South Sudan,30,Wildfire,2020,6
South Sudan,30,Wildfire,2021,49
South Sudan,30,Wildfire,2022,8
South Sudan,30,Wildfire,2023,89
South Sudan,30,Wildfire,2024,30
São Tomé and Príncipe,30,Other natural disturbances,2001,63
Suriname,30,Hard commodities,2001,1092
Suriname,30,Hard commodities,2002,901
Suriname,30,Hard commodities,2003,1405
Suriname,30,Hard commodities,2004,1572
Suriname,30,Hard commodities,2005,1135
Suriname,30,Hard commodities,2006,1157
Suriname,30,Hard commodities,2007,1372
Suriname,30,Hard commodities,2008,3136
Suriname,30,Hard commodities,2009,2464
Suriname,30,Hard commodities,2010,3422
Suriname,30,Hard commodities,2011,3332
Suriname,30,Hard commodities,2012,8798
Suriname,30,Hard commodities,2013,3418
Suriname,30,Hard commodities,2014,6464
Suriname,30,Hard commodities,2015,4296
Suriname,30,Hard commodities,2016,5923
Suriname,30,Hard commodities,2017,6537
Suriname,30,Hard commodities,2018,6698
Suriname,30,Hard commodities,2019,6362
Suriname,30,Hard commodities,2020,5342
Suriname,30,Hard commodities,2021,5204
Suriname,30,Hard commodities,2022,7208
Suriname,30,Hard commodities,2023,9794
Suriname,30,Hard commodities,2024,6189
Suriname,30,Logging,2001,163
Suriname,30,Logging,2002,173
Suriname,30,Logging,2003,149
Suriname,30,Logging,2004,251
Suriname,30,Logging,2005,173
Suriname,30,Logging,2006,114
Suriname,30,Logging,2007,139
Suriname,30,Logging,2008,288
Suriname,30,Logging,2009,509
Suriname,30,Logging,2010,417
Suriname,30,Logging,2011,267
Suriname,30,Logging,2012,1403
Suriname,30,Logging,2013,1117
Suriname,30,Logging,2014,1677
Suriname,30,Logging,2015,2141
Suriname,30,Logging,2016,2112
Suriname,30,Logging,2017,5533
Suriname,30,Logging,2018,7308
Suriname,30,Logging,2019,5278
Suriname,30,Logging,2020,3790
Suriname,30,Logging,2021,3563
Suriname,30,Logging,2022,3365
Suriname,30,Logging,2023,4562
Suriname,30,Logging,2024,2852
Suriname,30,Other natural disturbances,2001,202
Suriname,30,Other natural disturbances,2002,255
Suriname,30,Other natural disturbances,2003,815
Suriname,30,Other natural disturbances,2004,817
Suriname,30,Other natural disturbances,2005,288
Suriname,30,Other natural disturbances,2006,201
Suriname,30,Other natural disturbances,2007,278
Suriname,30,Other natural disturbances,2008,383
Suriname,30,Other natural disturbances,2009,633
Suriname,30,Other natural disturbances,2010,269
Suriname,30,Other natural disturbances,2011,164
Suriname,30,Other natural disturbances,2012,999
Suriname,30,Other natural disturbances,2013,408
Suriname,30,Other natural disturbances,2014,754
Suriname,30,Other natural disturbances,2015,604
Suriname,30,Other natural disturbances,2016,619
Suriname,30,Other natural disturbances,2017,750
Suriname,30,Other natural disturbances,2018,391
Suriname,30,Other natural disturbances,2019,509
Suriname,30,Other natural disturbances,2020,429
Suriname,30,Other natural disturbances,2021,421
Suriname,30,Other natural disturbances,2022,684
Suriname,30,Other natural disturbances,2023,1483
Suriname,30,Other natural disturbances,2024,3756
Suriname,30,Permanent agriculture,2001,685
Suriname,30,Permanent agriculture,2002,666
Suriname,30,Permanent agriculture,2003,761
Suriname,30,Permanent agriculture,2004,1077
Suriname,30,Permanent agriculture,2005,880
Suriname,30,Permanent agriculture,2006,892
Suriname,30,Permanent agriculture,2007,766
Suriname,30,Permanent agriculture,2008,1530
Suriname,30,Permanent agriculture,2009,1387
Suriname,30,Permanent agriculture,2010,1343
Suriname,30,Permanent agriculture,2011,951
Suriname,30,Permanent agriculture,2012,3246
Suriname,30,Permanent agriculture,2013,2302
Suriname,30,Permanent agriculture,2014,3173
Suriname,30,Permanent agriculture,2015,2658
Suriname,30,Permanent agriculture,2016,4749
Suriname,30,Permanent agriculture,2017,2873
Suriname,30,Permanent agriculture,2018,2480
Suriname,30,Permanent agriculture,2019,3365
Suriname,30,Permanent agriculture,2020,2947
Suriname,30,Permanent agriculture,2021,1634
Suriname,30,Permanent agriculture,2022,1714
Suriname,30,Permanent agriculture,2023,4747
Suriname,30,Permanent agriculture,2024,4491
Suriname,30,Settlements & Infrastructure,2001,90
Suriname,30,Settlements & Infrastructure,2002,139
Suriname,30,Settlements & Infrastructure,2003,178
Suriname,30,Settlements & Infrastructure,2004,185
Suriname,30,Settlements & Infrastructure,2005,145
Suriname,30,Settlements & Infrastructure,2006,128
Suriname,30,Settlements & Infrastructure,2007,136
Suriname,30,Settlements & Infrastructure,2008,232
Suriname,30,Settlements & Infrastructure,2009,281
Suriname,30,Settlements & Infrastructure,2010,161
Suriname,30,Settlements & Infrastructure,2011,136
Suriname,30,Settlements & Infrastructure,2012,479
Suriname,30,Settlements & Infrastructure,2013,126
Suriname,30,Settlements & Infrastructure,2014,263
Suriname,30,Settlements & Infrastructure,2015,166
Suriname,30,Settlements & Infrastructure,2016,253
Suriname,30,Settlements & Infrastructure,2017,190
Suriname,30,Settlements & Infrastructure,2018,135
Suriname,30,Settlements & Infrastructure,2019,155
Suriname,30,Settlements & Infrastructure,2020,144
Suriname,30,Settlements & Infrastructure,2021,68
Suriname,30,Settlements & Infrastructure,2022,86
Suriname,30,Settlements & Infrastructure,2023,331
Suriname,30,Settlements & Infrastructure,2024,212
Suriname,30,Shifting cultivation,2001,1298
Suriname,30,Shifting cultivation,2002,1381
Suriname,30,Shifting cultivation,2003,820
Suriname,30,Shifting cultivation,2004,1250
Suriname,30,Shifting cultivation,2005,668
Suriname,30,Shifting cultivation,2006,775
Suriname,30,Shifting cultivation,2007,790
Suriname,30,Shifting cultivation,2008,1757
Suriname,30,Shifting cultivation,2009,1388
Suriname,30,Shifting cultivation,2010,962
Suriname,30,Shifting cultivation,2011,537
Suriname,30,Shifting cultivation,2012,2016
Suriname,30,Shifting cultivation,2013,1439
Suriname,30,Shifting cultivation,2014,2112
Suriname,30,Shifting cultivation,2015,1600
Suriname,30,Shifting cultivation,2016,2418
Suriname,30,Shifting cultivation,2017,1882
Suriname,30,Shifting cultivation,2018,1715
Suriname,30,Shifting cultivation,2019,1641
Suriname,30,Shifting cultivation,2020,1718
Suriname,30,Shifting cultivation,2021,1115
Suriname,30,Shifting cultivation,2022,1212
Suriname,30,Shifting cultivation,2023,2141
Suriname,30,Shifting cultivation,2024,1498
Suriname,30,Wildfire,2001,31
Suriname,30,Wildfire,2002,71
Suriname,30,Wildfire,2003,299
Suriname,30,Wildfire,2004,50
Suriname,30,Wildfire,2005,113
Suriname,30,Wildfire,2006,28
Suriname,30,Wildfire,2007,15
Suriname,30,Wildfire,2008,30
Suriname,30,Wildfire,2009,510
Suriname,30,Wildfire,2010,220
Suriname,30,Wildfire,2011,38
Suriname,30,Wildfire,2012,1062
Suriname,30,Wildfire,2013,1251
Suriname,30,Wildfire,2014,80
Suriname,30,Wildfire,2015,295
Suriname,30,Wildfire,2016,714
Suriname,30,Wildfire,2017,147
Suriname,30,Wildfire,2018,192
Suriname,30,Wildfire,2019,1040
Suriname,30,Wildfire,2020,649
Suriname,30,Wildfire,2021,143
Suriname,30,Wildfire,2022,135
Suriname,30,Wildfire,2023,3000
Suriname,30,Wildfire,2024,14965
Slovakia,30,Hard commodities,2001,9
Slovakia,30,Hard commodities,2002,7
Slovakia,30,Hard commodities,2003,7
Slovakia,30,Hard commodities,2004,18
Slovakia,30,Hard commodities,2005,31
Slovakia,30,Hard commodities,2006,14
Slovakia,30,Hard commodities,2007,15
Slovakia,30,Hard commodities,2008,18
Slovakia,30,Hard commodities,2009,19
Slovakia,30,Hard commodities,2010,37
Slovakia,30,Hard commodities,2011,16
Slovakia,30,Hard commodities,2012,5
Slovakia,30,Hard commodities,2013,12
Slovakia,30,Hard commodities,2014,25
Slovakia,30,Hard commodities,2015,20
Slovakia,30,Hard commodities,2016,30
Slovakia,30,Hard commodities,2017,30
Slovakia,30,Hard commodities,2018,23
Slovakia,30,Hard commodities,2019,18
Slovakia,30,Hard commodities,2020,12
Slovakia,30,Hard commodities,2021,14
Slovakia,30,Hard commodities,2022,13
Slovakia,30,Hard commodities,2023,16
Slovakia,30,Hard commodities,2024,12
Slovakia,30,Logging,2001,3746
Slovakia,30,Logging,2002,3899
Slovakia,30,Logging,2003,3670
Slovakia,30,Logging,2004,4502
Slovakia,30,Logging,2005,27031
Slovakia,30,Logging,2006,7799
Slovakia,30,Logging,2007,9193
Slovakia,30,Logging,2008,13032
Slovakia,30,Logging,2009,10971
Slovakia,30,Logging,2010,16710
Slovakia,30,Logging,2011,11365
Slovakia,30,Logging,2012,8977
Slovakia,30,Logging,2013,4912
Slovakia,30,Logging,2014,17006
Slovakia,30,Logging,2015,5125
Slovakia,30,Logging,2016,16607
Slovakia,30,Logging,2017,13873
Slovakia,30,Logging,2018,17297
Slovakia,30,Logging,2019,10180
Slovakia,30,Logging,2020,11643
Slovakia,30,Logging,2021,5932
Slovakia,30,Logging,2022,5123
Slovakia,30,Logging,2023,9722
Slovakia,30,Logging,2024,7565
Slovakia,30,Other natural disturbances,2001,43
